workerID,taskID,response,goldLabel,taskContent
A1W8YY6KOEOG6,2035,0,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
A39APWH62XBLR9,2035,0,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
AXBQF8RALCIGV,2035,1,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
A1ZIUN0W12X1SP,2035,0,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
A18941IO2ZZWW6,2035,1,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
A3JEUXPU5NEHXR,2035,0,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
A11GX90QFWDLMM,2035,1,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
A1Q4VUJBMY78YR,2035,0,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
AMVOSOXRSRMHD,2035,0,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
AKZ9MWLHRE34O,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A1JGQL8LIRM598,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
AXBQF8RALCIGV,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A1WH4J0UT8YAPQ,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A22CRWMZUX7FFR,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A18941IO2ZZWW6,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A11GX90QFWDLMM,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A1Q4VUJBMY78YR,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A37C370E0K9GDI,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
A3ODY8U1EQDB8S,1440,1,1,The prosecutor told the court that the incident had caused &quot;distress&quot; to one of the children.
AKZ9MWLHRE34O,1981,0,0,The bombers had not managed to enter the embassy compounds.
A1JGQL8LIRM598,1981,0,0,The bombers had not managed to enter the embassy compounds.
AXBQF8RALCIGV,1981,1,0,The bombers had not managed to enter the embassy compounds.
A1WH4J0UT8YAPQ,1981,0,0,The bombers had not managed to enter the embassy compounds.
A22CRWMZUX7FFR,1981,0,0,The bombers had not managed to enter the embassy compounds.
A18941IO2ZZWW6,1981,1,0,The bombers had not managed to enter the embassy compounds.
A11GX90QFWDLMM,1981,0,0,The bombers had not managed to enter the embassy compounds.
A1Q4VUJBMY78YR,1981,1,0,The bombers had not managed to enter the embassy compounds.
A37C370E0K9GDI,1981,1,0,The bombers had not managed to enter the embassy compounds.
A3ODY8U1EQDB8S,1981,0,0,The bombers had not managed to enter the embassy compounds.
AKZ9MWLHRE34O,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A1JGQL8LIRM598,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
AXBQF8RALCIGV,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A1WH4J0UT8YAPQ,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A22CRWMZUX7FFR,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A18941IO2ZZWW6,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A11GX90QFWDLMM,1988,0,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A1Q4VUJBMY78YR,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A37C370E0K9GDI,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
A3ODY8U1EQDB8S,1988,1,1,The girl&apos;s mother and grandmother have been charged with conspiracy to commit murder.
AKZ9MWLHRE34O,473,1,1,Jobless claims hit lowest level since early 2001.
A1JGQL8LIRM598,473,0,1,Jobless claims hit lowest level since early 2001.
AXBQF8RALCIGV,473,1,1,Jobless claims hit lowest level since early 2001.
A1WH4J0UT8YAPQ,473,0,1,Jobless claims hit lowest level since early 2001.
A22CRWMZUX7FFR,473,1,1,Jobless claims hit lowest level since early 2001.
A18941IO2ZZWW6,473,1,1,Jobless claims hit lowest level since early 2001.
A11GX90QFWDLMM,473,0,1,Jobless claims hit lowest level since early 2001.
A1Q4VUJBMY78YR,473,1,1,Jobless claims hit lowest level since early 2001.
A37C370E0K9GDI,473,1,1,Jobless claims hit lowest level since early 2001.
A3ODY8U1EQDB8S,473,0,1,Jobless claims hit lowest level since early 2001.
AKZ9MWLHRE34O,1960,1,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A1JGQL8LIRM598,1960,1,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
AXBQF8RALCIGV,1960,0,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A1WH4J0UT8YAPQ,1960,1,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A22CRWMZUX7FFR,1960,0,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A18941IO2ZZWW6,1960,0,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A11GX90QFWDLMM,1960,1,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A1Q4VUJBMY78YR,1960,0,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A37C370E0K9GDI,1960,1,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
A3ODY8U1EQDB8S,1960,1,0,Bush returned to the White House late Saturday while his running mate was off campaigning in the West.
AKZ9MWLHRE34O,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A1JGQL8LIRM598,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
AXBQF8RALCIGV,1969,0,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A1WH4J0UT8YAPQ,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A22CRWMZUX7FFR,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A18941IO2ZZWW6,1969,0,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A11GX90QFWDLMM,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A1Q4VUJBMY78YR,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A37C370E0K9GDI,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
A3ODY8U1EQDB8S,1969,1,1,Rodriguez was originally hailed as a hero for steering people away from the bomb that went off in the station at W. 43rd St. and Eighth Ave. during his second-to-last day on the job.
AKZ9MWLHRE34O,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A1JGQL8LIRM598,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
AXBQF8RALCIGV,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A1WH4J0UT8YAPQ,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A22CRWMZUX7FFR,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A18941IO2ZZWW6,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A11GX90QFWDLMM,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A1Q4VUJBMY78YR,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A37C370E0K9GDI,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
A3ODY8U1EQDB8S,1447,1,1,Researchers have found evidence that some people inherit a genetic makeup that makes them more prone to aggression and violence.
AKZ9MWLHRE34O,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A1JGQL8LIRM598,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
AXBQF8RALCIGV,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A1WH4J0UT8YAPQ,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A22CRWMZUX7FFR,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A18941IO2ZZWW6,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A11GX90QFWDLMM,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A1Q4VUJBMY78YR,1980,0,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A37C370E0K9GDI,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
A3ODY8U1EQDB8S,1980,1,1,Spanish authorities have blamed the Madrid attacks on Islamic dissidents acting in the name of al-Qaida.
AKZ9MWLHRE34O,539,0,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A1JGQL8LIRM598,539,0,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
AXBQF8RALCIGV,539,0,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A1WH4J0UT8YAPQ,539,0,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A22CRWMZUX7FFR,539,0,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A18941IO2ZZWW6,539,0,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A11GX90QFWDLMM,539,1,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A1Q4VUJBMY78YR,539,1,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A37C370E0K9GDI,539,1,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
A3ODY8U1EQDB8S,539,0,0,"Council Member Michael Bush at large also voted against the pay hike, saying he felt that council members do not need more money."
AKZ9MWLHRE34O,554,0,0,"U.N. weapons inspectors left Iraq the day before the invasion began in March, and the United States has expressed no interest in letting them return now that its troops control the country."
A1JGQL8LIRM598,554,0,0,"U.N. weapons inspectors left Iraq the day before the invasion began in March, and the United States has expressed no interest in letting them return now that its troops control the country."
